1328000000.0   17207.90158659 
377900000.0    33211942.92253 
1289700000.0   6642.388584506 
1396800000.0   6642.388584506 
1621200000.0   398543.3150704 
2273800000.0   298907.4863028 
2308600000.0   9963.582876760 
2686500000.0   63102.69155281 
2749200000.0   109599.4116443 
2946900000.0   39854.33150704 
3248900000.0   29890.74863028 
168689000.0    908.6272788754 
1039940000.0   0.87103523202  
377738000.0    1.1944719472   
704600000.0    0.01991251118  
1333620000.0   0.02133485372  
1434050000.0   69.83599493073 
1530670000.0   0.03271338075  
1727530000.0   0.15645554653  
2038000000.0   0.00568928484  
2337400000.0   0.00497812779  
3161800000.0   0.01564555465  
3381500000.0   0.00177789974  
3771700000.0   0.00128008696  
3951000000.0   0.00049781278  
4815400000.0   0.00177789974  
200580000.0    109.1707000108 
346030000.0    1450.821144881 
398080000.0    127.8446355390 
399560000.0    258.5621842363 
502070000.0    301.6558816090 
600180000.0    560.2180658453 
647490000.0    588.9471974271 
744214000.0    129769.4873550 
848130000.0    4812.129539953 
901870000.0    63.20408947999 
935520000.0    136319.7293557 
1045720000.0   71.82282895453 
1246250000.0   6076.211329553 
1247850000.0   545.8535000544 
1333620000.0   7282.834855989 
1434050000.0   143626.9839735 
1645780000.0   74.69574211271 
1981070000.0   50.27598026817 
2257360000.0   3.87843276354  
603800000.0    43.49228887481 
749070000.0    749.8670495657 
808190000.0    41.99255477568 
1148000000.0   221.2107796218 
1164400000.0   213.7121091262 
1353900000.0   22.49601148697 
1557500000.0   11.24800574349 
1899410000.0   17.99680918958 
2001350000.0   104.9813869392 
2079620000.0   19.49654328871 
2312520000.0   36.74348542872 
320084000.0    2.26995503784  
62300000.0     0.2981879547   
90630000.0     0.96814271007  
152930000.0    0.55184134474  
1361600000.0   0.00091005415  
1423600000.0   0.0002129914   
1508300000.0   0.00018394711  
1514500000.0   0.00051311564  
1570600000.0   0.00034853138  
2091000000.0   6.777e-07      
2144000000.0   1.64584e-06    
2218000000.0   3.8726e-07     
2235000000.0   3.8726e-07     
92000000.0     34534.67988989 
385200000.0    16431.86358739 
411400000.0    30635.73452009 
477200000.0    568152.3307537 
519900000.0    27850.53482220 
803400000.0    54865.76039047 
827500000.0    6684.145067691 
931300000.0    2088795.333653 
984600000.0    14482.30735067 
1212700000.0   7519.663201152 
1316500000.0   195232.8068119 
1369800000.0   82159.21349719 
1408500000.0   462319.3375835 
1555800000.0   1336.829013538 
1622400000.0   1225.427292008 
1792200000.0   2283.742602143 
1941000000.0   417.7590667307 
2144000000.0   2673.658027076 
2177400000.0   7519.663201152 
2577700000.0   1308.979105354 
2872300000.0   3314.228892048 
2938900000.0   1531.782548414 
3108700000.0   167.1036266922 
125949000.0    2.521181e-05   
159800000.0    1.30492111862  
244400000.0    1.14618295034  
1243500000.0   0.03034700276  
1390400000.0   0.96876970345  
1549900000.0   0.81236592     
1793900000.0   2.33438482758  
2003100000.0   0.04435331172  
2007300000.0   0.12138801103  
2163000000.0   0.81936907448  
2366300000.0   0.10271293241  
2525600000.0   0.10738170207  
2548700000.0   0.08170346897  
2793300000.0   0.00793690841  
834848000.0    472.9742218974 
14413000.0     13.80532021184 
122061000.0    129.0156209086 
136474000.0    16.15901414959 
230270000.0    0.00060351127  
339670000.0    0.00573335703  
352340000.0    0.00482809013  
366740000.0    0.00196141161  
569940000.0    0.02263167248  
692010000.0    0.23989572827  
706420000.0    0.00754389083  
263410000.0    0.27221608701  
411380000.0    0.3129321684   
486540000.0    0.67472363448  
655000000.0    0.44206031224  
674700000.0    0.40716081391  
733509000.0    2.22193472732  
787739000.0    3.60628149461  
846764000.0    1162.617457880 
852780000.0    0.57002513947  
896503000.0    0.81897489426  
977363000.0    16.54236221076 
996939000.0    1.34944726895  
1037830000.0   163.2133205463 
1089030000.0   0.62819097003  
1140360000.0   1.53557792674  
1159930000.0   1.02371861782  
1175090000.0   26.16299058508 
1198780000.0   0.51185930891  
1238270000.0   772.5585614741 
1272200000.0   0.23498995546  
1335380000.0   1.42855279851  
1360200000.0   49.78995095783 
1442750000.0   2.0939699001   
1462340000.0   0.90506032349  
1640450000.0   0.72241961553  
1771330000.0   179.7324164248 
1810730000.0   7.43359314534  
1963700000.0   8.21301527482  
2015180000.0   35.09726215882 
2034750000.0   90.05233887022 
2113090000.0   4.37407045798  
2212900000.0   4.47876895298  
2276360000.0   1.37271360117  
2373700000.0   0.90738695671  
2523000000.0   0.73288946503  
2598440000.0   197.2984972534 
2657400000.0   0.22684673918  
3009560000.0   12.07522642388 
3201930000.0   37.26103105559 
3253400000.0   91.55301729862 
3272980000.0   21.5795231371  
3369690000.0   0.11982161095  
3451120000.0   10.95844247717 
3547930000.0   2.27544729144  
3600710000.0   0.19427387406  
3611800000.0   0.09771859534  
810760000.0    3.45314947979  
863958000.0    0.02430817212  
1674710000.0   0.01833530697  
846764000.0    113727.3390382 
1037830000.0   46.02016754203 
1238270000.0   111.5989062894 
1810730000.0   30948.56267201 
2113090000.0   16337.15947742 
2523060000.0   1173.514272321 
2598440000.0   23.01008377102 
2657560000.0   742.0752016152 
2959920000.0   353.2047858851 
3369840000.0   195.5857120536 
14412900.0     9439.646238653 
122063000.0    12438.70051239 
136476000.0    1720.768845587 
230250000.0    196.6592966386 
339600000.0    152.4109548949 
352320000.0    1868.263318066 
366730000.0    353.9867339495 
460100000.0    0.68830753824  
569930000.0    462.1493471007 
692000000.0    4916.482415965 
706420000.0    211.4087438865 
870680000.0    231.0746735503 
898400000.0    0.63914271408  
921030000.0    83.58020107141 
992680000.0    127.8285428151 
1019080000.0   39.33185932772 
1250600000.0   0.02458241208  
1260540000.0   290.0724625419 
1265000000.0   0.01229120604  
1358710000.0   21.14087438865 
1612820000.0   653.8921613234 
1710200000.0   5.89977889916  
1725180000.0   147.4944724789 
