37528.5        0.0            
135777.93      0.0            
234027.36      0.0            
332276.79      0.0            
430526.22      0.0            
528775.6499999 0.0            
627025.08      0.0            
725274.51      0.0            
823523.94      0.0            
921773.3699999 0.0            
1020022.799999 0.0            
1118272.23     0.0            
1216521.66     0.0            
1314771.089999 0.0            
1413020.52     0.0            
1511269.95     0.0            
1609519.38     0.0            
1707768.809999 0.0            
1806018.239999 0.0            
1904267.67     0.0            
2002517.099999 1e-11          
2100766.53     1.4e-10        
2199015.96     2.7e-10        
2297265.389999 4e-10          
2395514.82     5.3e-10        
2493764.25     6.6e-10        
2592013.679999 8e-10          
2690263.11     9.3e-10        
2788512.54     1.06e-09       
2886761.969999 1.19e-09       
2985011.4      1.32e-09       
3083260.829999 1.64e-08       
3181510.26     3.417e-08      
3279759.69     5.194e-08      
3378009.119999 6.97e-08       
3476258.55     8.747e-08      
3574507.979999 1.0524e-07     
3672757.409999 1.2301e-07     
3771006.84     1.4078e-07     
3869256.269999 1.5855e-07     
3967505.699999 1.7631e-07     
4065755.13     6.2538e-07     
4164004.559999 1.28759e-06    
4262253.989999 1.9498e-06     
4360503.42     2.61201e-06    
4458752.85     3.27421e-06    
4557002.279999 3.93642e-06    
4655251.71     4.59863e-06    
4753501.14     5.26083e-06    
4851750.569999 5.92304e-06    
4950000.0      6.58525e-06    
