Radioactive Isotopes
===================================================

End of Beam
-----------

Mn51        1.54062703192e-08
Cr51        3.6325733335e-10
Co55        3724.57253745
Fe55        1.48669507807
Mn53        7.70270358762e-07
Mn54        0.705736439778
Co57        1241.28277049
V49         5.54902679279e-08
Co58        76.8240468091
Cu62        56.2053440309
Cu61        700.172753403
Co61        0.138912104975
P29         0.0853179405141
P30         0.0461122607692
Nb91        2.80483696704e-05
Nb92        3.25016471034e-11
Tc95        193.23880078
Y87         1.23992034567e-16
Sr87-M      1.04489933571e-16
Rb87        4.9122380986e-33
Tc96        3.72181406373
Y88         5.81816939119e-16
Nb94        7.16039805953e-09
Tc97        1.13148189345e-07
Tc98        1.68624482538e-09
Y90         7.60812558962e-16
Zr93        4.1175480287e-24
Nb93-M      1.77352772138e-28
Nn1         2.98443186628e-08

