Radioactive Isotopes
===================================================

End of Sim
----------

Fe53        1.29274063648e-146
Mn53        0.00025061429656
Fe52        1.15483534832
Mn52-M      1.20635794899
Mn52        25773.0326708
Mn51        1.78615460364e-24
Cr51        39.3079494707
Cr49        1.10792755722e-31
V49         4.56122098094
Co55        25430.6771267
Fe55        3968.40805927
V47         8.52646369955e-38
Mn54        250.781997959
Co57        20.5527593473
Co56        161.464358903
Co58        0.540621485754
Mn56        0.000103666684884
Nn1         4.16778222162e-119
H3          1.34320435548


